"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"JT:8601","Daiwa Securities Group Inc","8601","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3502200003","6251448","1,035,492,130,816","JPY","Analyze"
"JT:9503","The Kansai Electric Power Company, Incorporated","9503","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3228600007","6483489","1,028,869,652,480","JPY","Analyze"
"JT:9502","Chubu Electric Power Company, Incorporated","9502","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3526600006","6195609","1,025,747,386,368","JPY","Analyze"
"JT:7011","Mitsubishi Heavy Industries, Ltd","7011","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3900000005","6597067","1,024,236,781,568","JPY","Analyze"
"JT:5332","Toto Ltd","5332","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3596200000","6897466","1,006,533,017,600","JPY","Analyze"
"JT:4021","Nissan Chemical Corporation","4021","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3670800006","6641588","1,005,259,259,904","JPY","Analyze"
"JT:4005","Sumitomo Chemical Company, Limited","4005","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3401400001","6858560","994,073,903,104","JPY","Analyze"
"JT:3635","Koei Tecmo Holdings Co., Ltd","3635","04/01/2009","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3283460008","B60DR09","986,663,682,048","JPY","Analyze"
"JT:4816","Toei Animation Co.,Ltd","4816","12/11/2000","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3560200002","6301871","982,386,802,688","JPY","Analyze"
"JT:9021","West Japan Railway Company","9021","10/08/1996","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3659000008","6957995","965,967,609,856","JPY","Analyze"
"JT:4385","Mercari Inc","4385","06/19/2018","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3921290007","BG0GM14","965,466,718,208","JPY","Analyze"
"JT:9005","Tokyu Corporation","9005","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3574200006","6896548","964,738,154,496","JPY","Analyze"
"JT:4217","Hitachi Chemical Company, Ltd","4217","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3785000005","6429126","963,008,266,240","JPY","Analyze"
"JT:6976","Taiyo Yuden Co., Ltd","6976","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3452000007","6870564","961,452,572,672","JPY","Analyze"
"JT:2897","Nissin Foods Holdings Co., Ltd","2897","01/05/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3675600005","6641760","958,895,095,808","JPY","Analyze"
"JT:9531","Tokyo Gas Co., Ltd","9531","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3573000001","6895448","956,689,219,584","JPY","Analyze"
"JT:6532","BayCurrent Consulting, Inc","6532","09/02/2016","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3835250006","BYP20B9","951,757,045,760","JPY","Analyze"
"JT:8952","Japan Real Estate Investment Corporation","8952","09/10/2001","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3027680002","6397580","950,254,043,136","JPY","Analyze"
"JT:9602","Toho Co., Ltd","9602","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3598600009","6895200","939,629,019,136","JPY","Analyze"
"JT:4062","Ibiden Co., Ltd","4062","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3148800000","6456102","939,507,974,144","JPY","Analyze"
"JT:2267","Yakult Honsha Co.,Ltd","2267","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3931600005","6985112","938,644,209,664","JPY","Analyze"
"JT:5938","LIXIL Group Corporation","5938","08/01/1985","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3626800001","6900212","937,523,609,600","JPY","Analyze"
"JT:4185","JSR Corporation","4185","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3385980002","6470986","935,902,576,640","JPY","Analyze"
"JT:9007","Odakyu Electric Railway Co., Ltd","9007","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3196000008","6656106","927,536,119,808","JPY","Analyze"
"JT:9766","Konami Holdings Corporation","9766","02/19/1988","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3300200007","6496681","927,162,499,072","JPY","Analyze"
"JT:8795","T&D Holdings, Inc","8795","04/01/2004","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3539220008","6744294","926,264,459,264","JPY","Analyze"
"JT:4204","Sekisui Chemical Co., Ltd","4204","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3419400001","6793821","920,517,148,672","JPY","Analyze"
"JT:5486","Hitachi Metals, Ltd","5486","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3786200000","6429201","920,117,706,752","JPY","Analyze"
"JT:1878","Daito Trust Construction Co.,Ltd","1878","02/05/1992","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3486800000","6250508","915,908,657,152","JPY","Analyze"
"JT:9435","Hikari Tsushin, Inc","9435","02/27/1996","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3783420007","6416322","914,497,863,680","JPY","Analyze"
"JT:3003","Hulic Co., Ltd","3003","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JP3360800001","6805317","905,093,971,968","JPY","Analyze"
"JT:9532","Osaka Gas Co., Ltd","9532","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Utilities","JP3180400008","6661768","893,052,452,864","JPY","Analyze"
"JT:4739","ITOCHU Techno-Solutions Corporation","4739","12/15/1999","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3143900003","6200194","888,387,272,704","JPY","Analyze"
"JT:3038","Kobe Bussan Co., Ltd","3038","06/09/2006","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3291200008","B14RJB7","881,222,877,184","JPY","Analyze"
"JT:4704","Trend Micro Incorporated","4704","08/18/1998","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3637300009","6125286","880,066,363,392","JPY","Analyze"
"JT:8593","Mitsubishi UFJ Lease & Finance Company Limited","8593","03/22/1985","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3499800005","6268976","878,986,526,720","JPY","Analyze"
"JT:2412","Benefit One Inc","2412","03/03/2006","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3835630009","B02JV67","878,425,276,416","JPY","Analyze"
"JT:5019","Idemitsu Kosan Co.,Ltd","5019","10/24/2006","Global Equity","Common stocks","Developed markets ex-US","Energy","JP3142500002","B1FF8P7","867,133,620,224","JPY","Analyze"
"JT:3141","Welcia Holdings Co., Ltd","3141","09/01/2008","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3274280001","B3CF1G6","863,312,084,992","JPY","Analyze"
"JT:6753","Sharp Corporation","6753","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3359600008","6800602","861,740,138,496","JPY","Analyze"
"JT:7747","Asahi Intecc Co., Ltd","7747","06/17/2005","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3110650003","B019MQ5","856,754,290,688","JPY","Analyze"
"JT:3281","GLP J-REIT","3281","12/21/2012","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3047510007","B8RBZV7","851,791,708,160","JPY","Analyze"
"JT:3291","Iida Group Holdings Co., Ltd","3291","11/01/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3131090007","BFDTBS3","846,683,701,248","JPY","Analyze"
"JT:9042","Hankyu Hanshin Holdings, Inc","9042","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3774200004","6408664","842,134,257,664","JPY","Analyze"
"JT:4506","Sumitomo Dainippon Pharma Co., Ltd","4506","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Health Care","JP3495000006","6250865","840,674,115,584","JPY","Analyze"
"JT:7181","Japan Post Insurance Co., Ltd","7181","11/04/2015","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3233250004","BYT8154","835,421,405,184","JPY","Analyze"
"JT:3923","Rakus Co., Ltd","3923","12/10/2015","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3967170006","BD87BM2","825,434,374,144","JPY","Analyze"
"JT:3288","Open House Co., Ltd","3288","09/20/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3173540000","BD3D170","823,426,482,176","JPY","Analyze"
"JT:3626","TIS Inc","3626","04/01/2008","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3104890003","B2Q4CR0","812,498,092,032","JPY","Analyze"
"JT:8439","Tokyo Century Corporation","8439","09/18/2003","Global Equity","Common stocks","Developed markets ex-US","Financials","JP3424950008","6679794","811,838,668,800","JPY","Analyze"
"JT:3349","COSMOS Pharmaceutical Corporation","3349","11/11/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3298400007","B036QP1","806,633,668,608","JPY","Analyze"
"JT:6724","Seiko Epson Corporation","6724","06/24/2003","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3414750004","6616508","799,903,449,088","JPY","Analyze"
"JT:9684","Square Enix Holdings Co., Ltd","9684","02/01/1991","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3164630000","6309262","796,464,709,632","JPY","Analyze"
"JT:9719","SCSK Corporation","9719","02/28/1989","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3400400002","6858474","792,906,694,656","JPY","Analyze"
"JT:4613","Kansai Paint Co., Ltd","4613","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3229400001","6483746","790,336,503,808","JPY","Analyze"
"JT:6465","Hoshizaki Corporation","6465","12/10/2008","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3845770001","B3FF8W8","788,723,466,240","JPY","Analyze"
"JT:4183","Mitsui Chemicals, Inc","4183","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Materials","JP3888300005","6597368","786,879,741,952","JPY","Analyze"
"JT:2371","Kakaku.com, Inc","2371","10/10/2003","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3206000006","6689533","770,058,747,904","JPY","Analyze"
"JT:2593","Ito En, Ltd","2593","05/28/1992","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3143000002","6455789","763,153,547,264","JPY","Analyze"
"JT:7912","Dai Nippon Printing Co., Ltd","7912","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3493800001","6250906","762,273,136,640","JPY","Analyze"
"JT:1812","Kajima Corporation","1812","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3210200006","6481320","759,275,192,320","JPY","Analyze"
"JT:8984","Daiwa House REIT Investment Corporation","8984","03/22/2006","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3046390005","B0Z6WY0","755,423,969,280","JPY","Analyze"
"JT:1801","Taisei Corporation","1801","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3443600006","6870100","753,048,420,352","JPY","Analyze"
"JT:7752","Ricoh Company, Ltd","7752","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3973400009","6738220","751,909,928,960","JPY","Analyze"
"JT:4922","KOSÉ Corporation","4922","12/16/1999","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3283650004","6194468","749,617,283,072","JPY","Analyze"
"JT:9062","Nippon Express Co., Ltd","9062","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3729400006","6642127","748,251,381,760","JPY","Analyze"
"JT:3462","Nomura Real Estate Master Fund, Inc","3462","10/02/2015","Global Equity","REITs","Developed markets ex-US","Real Estate","JP3048110005","BYSJJF4","746,211,901,440","JPY","Analyze"
"JT:6504","Fuji Electric Co., Ltd","6504","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3820000002","6356365","739,911,204,864","JPY","Analyze"
"JT:2433","Hakuhodo DY Holdings Inc","2433","02/16/2005","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3766550002","B05LZ02","735,032,246,272","JPY","Analyze"
"JT:6806","Hirose Electric Co.,Ltd","6806","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3799000009","6428725","731,499,528,192","JPY","Analyze"
"JT:9008","Keio Corporation","9008","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3277800003","6487362","727,716,003,840","JPY","Analyze"
"JT:9697","Capcom Co., Ltd","9697","10/18/2000","Global Equity","Common stocks","Developed markets ex-US","Communication Services","JP3218900003","6173694","723,768,377,344","JPY","Analyze"
"JT:4967","Kobayashi Pharmaceutical Co., Ltd","4967","08/22/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","JP3301100008","6149457","722,227,101,696","JPY","Analyze"
"JT:6305","Hitachi Construction Machinery Co., Ltd","6305","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3787000003","6429405","717,700,530,176","JPY","Analyze"
"JT:6845","Azbil Corporation","6845","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3937200008","6985543","712,467,611,648","JPY","Analyze"
"JT:9107","Kawasaki Kisen Kaisha, Ltd","9107","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3223800008","6484686","710,930,006,016","JPY","Analyze"
"JT:3436","Sumco Corporation","3436","11/17/2005","Global Equity","Common stocks","Developed markets ex-US","Information Technology","JP3322930003","B0M0C89","710,757,711,872","JPY","Analyze"
"JT:2702","McDonald's Holdings Company (Japan), Ltd","2702","07/27/2001","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","JP3750500005","6371863","702,023,532,544","JPY","Analyze"
"JT:1802","Obayashi Corporation","1802","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3190000004","6656407","698,298,793,984","JPY","Analyze"
"JT:9041","Kintetsu Group Holdings Co., Ltd","9041","01/04/1984","Global Equity","Common stocks","Developed markets ex-US","Industrials","JP3260800002","6492968","697,630,326,784","JPY","Analyze"
